PROBLEM_SIZE=,50,SAMPLE_SIZE=,10,SUBDIVISIONS_NR=,8
LR residual list
32,:,"[0.0003592872834796251, 0.0005352074824231761, 0.0001506562001844833, 0.0003029690262800718, 0.0003377586478152209, 0.00019923364186569237, 0.00038339083086415547, 0.00026606969028988473, 0.0005147932855968813, 0.00022860237184465197]"
64,:,"[0.0003597016262283717, 0.0005349934450036808, 0.00014952204093967043, 0.00030381834306231735, 0.0003380630391494276, 0.00019426036649127244, 0.0003796727287104778, 0.0002697604607173393, 0.0005151457898722409, 0.0002259351017615352]"
128,:,"[0.00035991856300841775, 0.0005350483764834334, 0.0001489395911938261, 0.00030425996597640865, 0.00033819554003244374, 0.00019412882155821136, 0.0003777651212054553, 0.00026934431105002236, 0.0005149727905356157, 0.00022499673110945752]"
SDP high accuracy residual mean
0.0003249194698322984,0.00032706546878562753,0.0003290498509543471,0.00032785964087537074,0.0003277968460643843,0.00032708729419363337,0.00032675698121532924
SDP high accuracy residual std
0.00010380531059849605,0.00010771976128504217,0.00011105977346016028,0.00011740479695804699,0.00012014238584646009,0.00012073621773903053,0.0001208344278427229
SDP low accuracy residual list
2,:,"[0.00035034387834124336, 0.0005394843667522901, 0.0002281070229252146, 0.0005103414771440992, 0.0007661536575040437, 0.0003702203293962335, 0.000701302089285595, 0.0003761764759356234, 0.00035460076815562017, 0.00030546990633730886]"
4,:,"[0.00035441494692745485, 0.0008158397008950097, 0.0002362999329346759, 0.0006987176019673517, 0.000876772671288204, 0.0003893364591360598, 0.000864471451324008, 0.0003804736251768404, 0.0006103604315211731, 0.0003409982656130296]"
8,:,"[0.0003570097180770374, 0.0009925020493548491, 0.00024239946925390412, 0.0008232324577181094, 0.0009479374058354555, 0.00036898485944540833, 0.0009697881141176461, 0.0003833753906743434, 0.0008002636390216634, 0.0003477068491106477]"
16,:,"[0.0003584886949996749, 0.0010093235612131427, 0.0002455001170335912, 0.0008962862337262009, 0.0009895801998955444, 0.00034701132569736094, 0.0010320637098423001, 0.00038504803468119886, 0.0008318942943830147, 0.0003341531694512207]"
32,:,"[0.0003592872834796251, 0.001017374737433016, 0.00024707500558597534, 0.0009360401238178202, 0.001012182674079943, 0.00034774384705336595, 0.001065741409875842, 0.00038601703142810486, 0.000862693835488695, 0.0003478352260873759]"
64,:,"[0.0003597016262283717, 0.0010214066134704549, 0.00024793056947547876, 0.000956822590034904, 0.0010240464231373628, 0.00034526073278122953, 0.0010710172218576885, 0.00038649364212404785, 0.0008795340722726548, 0.0003477246095408012]"
128,:,"[0.00035991856300841775, 0.0010348829005681075, 0.0002483600341148171, 0.0009674513791112737, 0.001030112058632805, 0.00034675972303527903, 0.0010799424464681862, 0.0003869072372760764, 0.0008947665233098703, 0.00035317887495239574]"
SDP low accuracy residual mean
0.00045021999717772724,0.0005567685086783807,0.0006233199952609066,0.0006429349340923249,0.0006581991174329763,0.0006639938100922994,0.0006702279740477229
SDP low accuracy residual std
0.0001660501258110474,0.000231633446173953,0.0002910721641086359,0.00031527828995734774,0.00032627879900003177,0.00033159943173249304,0.0003359764874457973

*************************************************

PROBLEM_SIZE=,50,SAMPLE_SIZE=,10,SUBDIVISIONS_NR=,6
LR residual list
2,:,"[0.006244954269373001, 0.0012298429118825875, 0.0017861186236244702, 0.0029156056594441537, 0.04300149067391567, 0.001832379000992294, 0.002515825677315083, 0.0031447919412187684, 0.003309618015056248, 0.003157682617713542]"
4,:,"[0.00045863077214076356, 0.00040061435848386394, 0.0005519789617267179, 0.00088596340785152, 0.0011443361693192105, 0.0005832355790999, 0.0008236498641078782, 0.0007847548960591002, 0.0008905115004601783, 0.0009319366512555938]"
8,:,"[0.010142406325935204, 0.00013337764735056446, 0.00016685810534294236, 0.0002594414178992545, 0.00031695435778292404, 0.00018364239425234225, 0.0002712206872307456, 0.00023139266462919553, 0.00025125617633826717, 0.0002818702748321991]"
16,:,"[0.3950600948211281, 4.715125169612164e-05, 5.1634662260808036e-05, 7.616837910675317e-05, 9.42116865980524e-05, 6.026309535754329e-05, 9.474290215879599e-05, 6.933581287632072e-05, 7.082114763591526e-05, 8.731726238866161e-05]"
32,:,"[1.773161003772807e-05, 1.8256257209915987e-05, 1.7165141426736447e-05, 2.3506258429075856e-05, 2.9662169512936892e-05, 2.1537308421732917e-05, 3.6255795804927196e-05, 2.2086122153631714e-05, 2.0607337964374427e-05, 2.906885735804056e-05]"
LR residual mean
0.006913830939053581,0.0007455612160504726,0.001223842005159364,0.0395711741021207,2.3587685831910008e-05
LR residual std
0.012098850358895612,0.00022522338331336822,0.002973336895748463,0.11849630793572026,5.888448691387028e-06
SDP high accuracy residual list
2,:,"[0.00027575403160849584, 0.0003171259162494759, 0.00030801968622631626, 0.00029526448650200063, 0.00030631618791525063, 0.0004372070949868781, 0.0004675268784612996, 0.00030302649520977837, 0.0002447504688226502, 0.00034871792302266586]"
4,:,"[0.0002691280751476085, 0.0002861786742968775, 0.000314642654405928, 0.000295637715495649, 0.00033856691105959484, 0.0004362913966095578, 0.00039988080587443215, 0.00031074551328181, 0.0002502569944841439, 0.0003197643949756902]"
8,:,"[0.00026436457697783926, 0.00030401132754768773, 0.00031791601566891464, 0.0002957506581138482, 0.00035980544219438933, 0.0004356840871062005, 0.00035091616522196426, 0.0003153898906772216, 0.00025424285970700877, 0.00033236750559032164]"
16,:,"[0.0002613134303053848, 0.0002931825255066283, 0.00031964361376616776, 0.00029577554136990395, 0.00037222681472270735, 0.00043558418329188464, 0.00032410169495602055, 0.0003170553570180281, 0.0002564069898465649, 0.00032108902088460285]"
32,:,"[0.0002596267427790202, 0.00029801228417869523, 0.0003206173127199972, 0.00029577808536686604, 0.0003789827257100533, 0.0004355050710997269, 0.00030905558655930615, 0.00031788604048449984, 0.00025754597146795494, 0.00031545002307386795]"
SDP high accuracy residual mean
0.0003303709169004812,0.0003221093135631292,0.00032304485288053955,0.0003196379171667893,0.00031884598434399873
SDP high accuracy residual std
6.641537552091762e-05,5.432192461878333e-05,4.9266520615453314e-05,4.990693949944127e-05,5.0564804853672064e-05
SDP low accuracy residual list
2,:,"[0.0006046779550449491, 0.0006309297216131933, 0.0006723082907703137, 0.0009372364679109011, 0.0004955345290256864, 0.0009067365803082634, 0.0008959724185025611, 0.0006787887169703444, 0.0005808105702744229, 0.0005781301216385964]"
4,:,"[0.0006496211516448063, 0.0006435918326678763, 0.0007371743604654222, 0.0010344413510177163, 0.0005093093298801394, 0.0009861265184305207, 0.0008952846819976993, 0.0007627098825994381, 0.0006422136974874055, 0.0005900625935744609]"
8,:,"[0.0006771197190513751, 0.0006516580688801136, 0.0007779862707029893, 0.0010992934276286088, 0.0005181051347308187, 0.0010378395921952245, 0.0008802485830056508, 0.0008146608327084892, 0.0006818795736476446, 0.0005944272086969819]"
16,:,"[0.0006926230631435766, 0.0006563177221238336, 0.0008024355413387707, 0.001137481129379911, 0.0005231756523431656, 0.0010686922605239084, 0.0008753334062038751, 0.0008453910154244369, 0.000704778795698768, 0.0005968693140498754]"
32,:,"[0.0007010748843081528, 0.0006588341595271655, 0.0008159179898271398, 0.0011583153893984066, 0.0005259086890391231, 0.0010854357373050688, 0.0008721043801476607, 0.000862042368095853, 0.0007172031802480552, 0.0005987121507588965]"
SDP low accuracy residual mean
0.0006981125372059232,0.0007450535399765485,0.0007733218411247898,0.0007903097900230121,0.0007995548928655522
SDP low accuracy residual std
0.00014944195533038793,0.0001656442235980205,0.00017859131554488926,0.00018762375020644071,0.00019271100333686443
CONDITION NUMBERS
2,:,"[7.419146500296661e-05, 9.20102506260126e-05, 9.781266390852094e-05, 0.00010248258050705903, 4.530829911643847e-05, 8.23687575657636e-05, 8.829804030624635e-05, 2.4143874305441124e-05, 8.652650383592307e-05, 9.173348677697392e-05]"
4,:,"[9.78389922950411e-05, 9.353530442303785e-05, 9.930568563887822e-05, 0.00010380006736767203, 0.00011228405497558239, 8.388293238379553e-05, 8.940085549685905e-05, 0.00010497485018007581, 8.793866795656458e-05, 9.340922270524445e-05]"
8,:,"[9.438796452895234e-05, 9.434220195238862e-05, 0.00010009651152106518, 0.00010450987898614347, 0.00011268165025983879, 8.468837272246074e-05, 9.001484956254439e-05, 0.0001058034800502088, 8.869692817812852e-05, 9.430007841967348e-05]"
16,:,"[5.1992498535957836e-05, 9.475683443863013e-05, 0.00010050325877859855, 0.00010487789315978769, 0.00011290602268472536, 8.510366665999499e-05, 9.033751638736262e-05, 0.00010623564392774052, 8.908873732642757e-05, 9.475865030978725e-05]"
32,:,"[9.916133241065862e-05, 9.496699644666372e-05, 0.00010070950572417474, 0.00010506523879977336, 0.00011302504175962791, 8.531452234352029e-05, 9.050276406537723e-05, 0.00010645608504822515, 8.928781537011289e-05, 9.499130510698182e-05]"

*************************************************

PROBLEM_SIZE=,50,SAMPLE_SIZE=,50,SUBDIVISIONS_NR=,6
LR residual list
2,:,"[0.003259842583302371, 0.0016829144542377967, 0.0021387078315460045, 0.08104405455034068, 0.01194103310542971, 0.0020051975571235836, 0.0020911682708385135, 0.0025078878988005946, 0.016988461552766204, 0.0012923701636836952, 0.0023316418348825773, 0.0028546734745113545, 0.006335599442696349, 0.021548839118385694, 0.0007734717713621109, 0.7056113524265236, 0.0019996079557556, 0.0024307749600597597, 0.07227823290728749, 0.001228384012566271, 0.007132521876883462, 0.0019523403593701971, 0.004441263349922499, 0.0013707017540598443, 0.0016788390680397096, 0.03874475645524468, 0.0027274541162893664, 0.0012743487857715396, 0.0009487355524827231, 0.0023347925211411416, 0.008074139186304811, 0.0011396663371459799, 0.021266126446809114, 0.006798428705047779, 0.003565264122915579, 0.0025035181168613363, 0.006036540275673731, 0.0030083184121586135, 0.003130808119188405, 0.17212605357443533, 0.002180453468243767, 4.19742015341103, 0.013522047596310522, 0.0016412145332105332, 0.07235577208536374, 0.0015295752521081358, 0.001668428200646055, 0.001304533585387119, 0.0021163602479194778, 0.0007450969085424549]"
4,:,"[0.003291022914227328, 0.0004953861137278002, 0.000527456426683543, 0.019780917459492352, 0.0009201322984448979, 7.940674392700193, 0.000639338086404706, 0.0007637256778750157, 0.0028931630849622796, 0.0004000449820302933, 0.000659765580183093, 0.0008951891893471973, 0.0019158671694320616, 0.019596259207877054, 0.00025394280528932, 0.0012311170568357229, 0.0006139180363673447, 0.0007566917925210248, 0.007647393061260328, 0.0004141169066485872, 0.0006246991122880895, 0.0005922733215104614, 0.0012620953115993457, 0.00042264297270371286, 0.0005574526272427605, 0.04436961911822821, 0.0006372332725807749, 0.000406316061605283, 0.0002998909755435708, 0.0007320222518972131, 89.76084297298492, 0.00036273228823784364, 0.3521363654426686, 0.0015908698351014023, 0.0010726595138507377, 0.0007801954299665681, 0.005181782734682243, 0.0008936123431894316, 0.000772403260969327, 0.0019873948705290303, 0.0005662630293408633, 0.007965778491232731, 0.0044166473206852545, 0.0004929886870452371, 0.0013128773168870676, 0.00046879156792893894, 0.0004613991121002137, 0.0003996295034377461, 0.0006159568649551445, 0.00028406453853082323]"
8,:,"[0.0027708692793380844, 0.0001442815264215051, 0.00016261438721846465, 0.0034214610447576873, 0.0002578019730755048, 0.001882005381902828, 0.00019070174987056987, 0.00022730249555063468, 0.0004566365592384459, 0.00011789730733592564, 0.15154271270325723, 0.0002784484778535351, 0.0005496282517457965, 0.0002232192313642894, 8.472503464387573e-05, 0.00036066298911101134, 0.00018215892965075162, 0.00023163363848155427, 0.04247354795529313, 0.00014202107312222267, 0.00019195524785562716, 0.000173654491799032, 0.000363607648670396, 0.00012761314572104807, 0.00018684756103226619, 0.0008167330653660689, 0.00018588068436627475, 0.00012950200252511947, 9.53891488156216e-05, 0.0002274769509830558, 0.00022571977578206113, 0.00011256983090380935, 0.0013931855225785591, 0.0004411219967555295, 0.00031090108765371066, 0.0002426700005841874, 0.0019998430533270423, 0.000265460149691125, 0.0002232974200206771, 0.0003596735091575912, 0.00016952715396540482, 1.8892765677451473, 0.001080735966956548, 0.00014766940766892174, 0.00036602111773043045, 0.00014201770040076254, 0.00013431206160660934, 0.00012047703244501998, 0.00018208936781650905, 0.00011394214723271635]"
16,:,"[0.00017843466235822344, 4.262902534803018e-05, 5.220681897987103e-05, 0.0003137008237586023, 7.618633079598634e-05, 4.921921720131153e-05, 5.7908166641470536e-05, 6.873071929024878e-05, 0.00012943648398946683, 3.47857739888033e-05, 3.0967807389767574, 9.009686243142304e-05, 0.00015527748446435695, 7.243327806783033e-05, 3.0070502910973992e-05, 0.00010776345464550509, 5.46463517466854e-05, 7.308807274346704e-05, 0.0001249194201936697, 5.1986798510065856e-05, 6.148922449438225e-05, 5.119658367114255e-05, 0.00010417609661950425, 3.948430923477317e-05, 6.652201961002625e-05, 0.00021812041760776708, 5.4358986220414935e-05, 4.326083851729076e-05, 3.185329349685099e-05, 7.35145838295762e-05, 6.762667033372633e-05, 3.6606532486683315e-05, 0.0002095598825392079, 0.00011958799358667887, 8.988914296264811e-05, 7.846773408992647e-05, 0.001087244086440049, 8.039935719050817e-05, 6.452011121173444e-05, 0.0001056220812656776, 5.1743818787083404e-05, 0.0002024140957304085, 7.739053429541146e-05, 4.4879980378563584e-05, 0.00010503145470842966, 4.432207359784211e-05, 4.0081518190447066e-05, 3.72878232900433e-05, 5.485928570207547e-05, 4.8811726096659426e-05]"
32,:,"[3.76386907664032e-05, 1.3322654150719936e-05, 1.820908113967767e-05, 8.304975432890072e-05, 2.3853070552122674e-05, 1.8434791183567988e-05, 1.877308147744655e-05, 2.2147903425540743e-05, 3.837455296604193e-05, 1.0822325590208895e-05, 2.373333670426385e-05, 3.1689163566255756e-05, 4.507225625804631e-05, 2.5767372684988673e-05, 1.1691222900308182e-05, 3.420423126161568e-05, 1.7403984079489625e-05, 2.491726355601007e-05, 3.67148154137511e-05, 2.081166878804283e-05, 2.1406323875911927e-05, 1.590560285118436e-05, 3.098074645476804e-05, 1.3127538862098023e-05, 2.5931745333139563e-05, 5.976055981617138e-05, 1.6687172010609313e-05, 1.5780268399688588e-05, 1.1619159313768998e-05, 2.5819900115526885e-05, 2.159210600093912e-05, 1.2971987857751497e-05, 6.583447379944935e-05, 3.245977432282244e-05, 2.7110650331388292e-05, 2.757313161387091e-05, 8.81116664549304e-05, 2.5991476401823334e-05, 1.9454177881777278e-05, 3.258955512082875e-05, 1.6890144605435413e-05, 5.657499059381329e-05, 2.478058611554163e-05, 1.4549956185082355e-05, 3.1620456932240124e-05, 1.4913222747085323e-05, 1.2673174006230383e-05, 1.240872255943358e-05, 1.7613016889613574e-05, 2.2187028582570345e-05]"
LR residual mean
0.11054164936593215,1.9639375894142252,0.04211013583967584,0.062038691629620175,2.7431010736577933e-05
LR residual std
0.5925426273802188,12.591534979508653,0.264783121712634,0.4335346045098525,1.6900083155568488e-05
SDP high accuracy residual list
2,:,"[0.00035695249347973565, 0.00017414578251052576, 0.000410129930045913, 0.0002516523966370106, 0.00019685952873678877, 0.0004218729883880242, 0.0003759133435085123, 0.0003802368433174566, 0.0003499052559372055, 0.00014809579741151252, 0.0004550977774933662, 0.0003381191967466771, 0.000386618491008781, 0.00025808566192972817, 0.00030579063018226874, 0.00037167512543016004, 0.0002932639458675204, 0.00041975908746457363, 0.00045094900985733524, 0.0002927030089453476, 0.0002526412265749679, 0.0002394213844823147, 0.0002591675580860615, 0.00029272797540690466, 0.0006985530480031107, 0.0004695851386476235, 0.00020395999609235105, 0.00044929334849030597, 0.0003597816150002153, 0.00042829348196746203, 0.0003396183576234118, 0.00037034329666192086, 0.00044793826641542156, 0.00020062784153394882, 0.0003372831230272707, 0.0005782064921784785, 0.0002581244167139524, 0.0004949247711897679, 0.00024861064888165454, 0.0004246833033919362, 0.0003396634830004075, 0.000288728312968329, 0.00031281315822651647, 0.00034630944905643754, 0.000432976127823252, 0.00038724171831463686, 0.00016642909334982828, 0.00027875385821477054, 0.00028549881953487954, 0.0005933104255171487]"
4,:,"[0.000316062867280477, 0.00017402645054787234, 0.00041746648866253894, 0.00026129409840137014, 0.00022440712115248527, 0.00040884013975982686, 0.0003821462018134281, 0.0003950190655726834, 0.000347864218310868, 0.00014984613850373775, 0.00045318046138694836, 0.0002858440943536801, 0.0003778672068548781, 0.0002169239120943271, 0.00033141054732915425, 0.000390646349233814, 0.0002926477521676276, 0.00041009863660776327, 0.0004400853576343727, 0.00032100091055443746, 0.0002725063890929199, 0.00024701308634417874, 0.00026553881993218563, 0.00029599741057723534, 0.0007140821454555635, 0.00048480858737146097, 0.00020849796740023406, 0.00045752869977455917, 0.000363074456194734, 0.00040942226074516797, 0.00035155481316251043, 0.00041318239177237073, 0.0004679687965275357, 0.00018909201935809363, 0.00033679613051284716, 0.0005812700634169078, 0.00027437022627225903, 0.0005016375977010768, 0.00023475562511827736, 0.00046085487981097577, 0.0003671098221599594, 0.0003029364639920569, 0.00030271963203823155, 0.0003791564636907068, 0.00044056120481449545, 0.0003999121556225357, 0.0001661359086642772, 0.0002831873729659465, 0.0002892591384291876, 0.0005728249565161569]"
8,:,"[0.0002891593167051311, 0.00017648549481328495, 0.00042282886108522204, 0.00026404977434127966, 0.00021816425106384237, 0.0003912474732603026, 0.0003870207489535892, 0.00040283379517623585, 0.000351118942750434, 0.00015080366836283472, 0.0004515263462225236, 0.0002509214926558914, 0.0004076203666052789, 0.00022509609279257827, 0.0003401378892361587, 0.000379762024026425, 0.00029252367850526065, 0.0004400441134454027, 0.000435119829491486, 0.0003393928180320742, 0.00025444747110070796, 0.0002511573041776763, 0.0002861578782083745, 0.0002975544158210563, 0.0007246880157703276, 0.0004919113935957619, 0.00021123020460302023, 0.000462185659206855, 0.00036472655060134913, 0.0003966852484965921, 0.0003568902179987702, 0.00040863595389241825, 0.0004583011828180907, 0.00023024180474348225, 0.00034111408732659, 0.0005829279326958453, 0.0002745637725844464, 0.0005055516680151979, 0.00023616687979764059, 0.00048254605912505504, 0.0003808284945222311, 0.00030740804873452435, 0.00029639091771147365, 0.0003920443031613249, 0.0004449108679957674, 0.0004079405950890405, 0.00016626193002355655, 0.00028579947371519494, 0.0002910590297319339, 0.0006147559104952426]"
16,:,"[0.00027322059728046295, 0.00017803836916436265, 0.0004257470115914467, 0.00026526723191606797, 0.00022661735739865958, 0.00038098264430634296, 0.00038935216136658875, 0.00040734802277102224, 0.00035247862691023486, 0.0001513567999906634, 0.0004503719861110564, 0.0002543524332750737, 0.00042387895617774216, 0.0002298363561409587, 0.00034407108831682677, 0.0003939939426681114, 0.00029249485661037304, 0.000437411549127359, 0.00043303655740528163, 0.00035035374400677613, 0.00024387400023334106, 0.00025349748065766183, 0.0002833890050128257, 0.00029818543879333513, 0.000729786217419083, 0.0004950582934560015, 0.00021276961173952332, 0.0004647039867172453, 0.0003656345296934279, 0.0003890409450117733, 0.00036001431388100097, 0.00043354013619598304, 0.00047292176858753054, 0.00023533602499354125, 0.00034390922558682715, 0.0005834733455383008, 0.0002843635647835349, 0.0005076791223387791, 0.00023842154087287966, 0.0004948760968960258, 0.00038875468864897216, 0.000310565949565798, 0.0002926639903223565, 0.00041550177192601923, 0.00044765707543673044, 0.0004120945667464707, 0.0001663537292181505, 0.00028664436427987386, 0.0002920316579404372, 0.0006089905830304205]"
32,:,"[0.00026452478363853685, 0.00017871710310573985, 0.00042731176798542925, 0.00026598040689173534, 0.00022442943171097724, 0.0003838433248605069, 0.00039049365534178654, 0.0004096426324188288, 0.000353238546972697, 0.00015163822258068037, 0.0004497600120912344, 0.0002562193383956115, 0.0004321554672671616, 0.00023241817558894702, 0.00034578308381312767, 0.0003868839139054202, 0.00029250047985078287, 0.000436260086433136, 0.00043198633107005677, 0.00035612097422380116, 0.00023815925193025207, 0.0002547348947013215, 0.00028892123701571086, 0.00029860725095774064, 0.0007330572034247248, 0.000497001518780408, 0.00021359084541604614, 0.0004660234467729532, 0.00036611331800992975, 0.0003847862435291324, 0.00036174090175064967, 0.00043075947942641, 0.0004611869959063353, 0.0002377934426262873, 0.0003457636095099328, 0.0005837219727553266, 0.0002840079930335, 0.0005087823424152348, 0.0002388942698022926, 0.0005014542100618908, 0.00039303036297330457, 0.0003120666804814545, 0.000290636966545477, 0.0004287583304961312, 0.0004491308004554507, 0.00041471024678422646, 0.00016643044945660842, 0.0002880350286866635, 0.00029253879237692206, 0.000621233011372307]"
SDP high accuracy residual mean
0.0003484667206254746,0.0003526086700731388,0.0003564188049856958,0.0003594388663611852,0.0003604315767120165
SDP high accuracy residual std
0.00011064735543016456,0.00011224832363239587,0.00011508126673467751,0.00011617056434974925,0.00011715758786017135
SDP low accuracy residual list
2,:,"[0.00057151126610822, 0.00048008753839430177, 0.0008452159509568371, 0.000617877050395658, 0.0003423007478673035, 0.0009350853070149264, 0.0005462660289819674, 0.0003802368433174566, 0.0003499052559372055, 0.00045488797797809495, 0.0009311167908928525, 0.0007017473068261874, 0.0008052232047034523, 0.0004705263439932959, 0.0007673283274234129, 0.0008769737582196542, 0.0008155469900986015, 0.0005361550685253756, 0.0006891336514729636, 0.0005417562144807497, 0.0004940831696150313, 0.0006518509444259811, 0.00046912895748711333, 0.0010673048404692058, 0.0015154604769864004, 0.0008179157621793715, 0.0005768068500566495, 0.0007109249002500024, 0.0007435073215927111, 0.000563213906164132, 0.0007572196362327248, 0.0008033750470625101, 0.0008698123390433644, 0.00047528149413733433, 0.0006630560536454444, 0.0008589610315607432, 0.0002581244167139524, 0.0004949247711897679, 0.000549282129266059, 0.0004246833033919362, 0.0006971638353878419, 0.0007324660118611923, 0.00031281315822651647, 0.0004682200921980414, 0.000432976127823252, 0.0008163692516094876, 0.0004301093438077363, 0.0007662587382662751, 0.0007868661409352976, 0.0007684078040382699]"
4,:,"[0.0005756793557398338, 0.0005258136392842395, 0.0009226765139246619, 0.0007207917640667573, 0.00035432924058021505, 0.0010017765511148582, 0.0005861521020161144, 0.0003950190655726834, 0.000347864218310868, 0.0005156070674215261, 0.001010142374203023, 0.0007037714573989717, 0.0008481239305662599, 0.00047299566023353514, 0.0009478835681464695, 0.001034303448836451, 0.0008800098739730033, 0.0005518342928827987, 0.0006902520024762594, 0.0005465630945153999, 0.0004867980042428631, 0.000732021865262715, 0.0005340551412339623, 0.0011679235751628023, 0.0017005122173678444, 0.0008753909143997875, 0.0006458022317992904, 0.0007252845519591514, 0.0008222673892887778, 0.0005686232997902607, 0.0008378278293137544, 0.0007770460271077245, 0.0009470859467490928, 0.0005004465570008362, 0.0007462381564105049, 0.0010851198324673618, 0.00027437022627225903, 0.0005016375977010768, 0.0005681420337492415, 0.00046085487981097577, 0.0008051822619735072, 0.0008536508798697896, 0.00030271963203823155, 0.0005910445637805605, 0.0005755294335545068, 0.0008722835943413155, 0.0004722364047362341, 0.0008427275507987967, 0.0008695174165634257, 0.0007809668557579777]"
8,:,"[0.0005792029879504301, 0.0005638015758871841, 0.0011227093852032926, 0.0007790076715194277, 0.00036281500352145445, 0.0010320164446176998, 0.0006193032980669503, 0.000488946388195693, 0.00044296151221998877, 0.0005552852933488035, 0.0010620578194130545, 0.0007047501542878365, 0.0008652678569495059, 0.0004744319226603712, 0.0010505291326540014, 0.0010789434371740038, 0.0009229552025827981, 0.0005585279814184084, 0.0007002038778899332, 0.0005485638552763634, 0.00048338040805387655, 0.0007833462843893936, 0.0005433950684261917, 0.0012313356723232338, 0.0018303393613117909, 0.0009081965412908522, 0.0006907725173318974, 0.0007341526075809504, 0.0008763324387401635, 0.0005721229735860965, 0.0008904849441179727, 0.0007851871786888965, 0.000995442323810206, 0.0005220234679707692, 0.0008093700115042383, 0.0011398435357921257, 0.0002971562364239302, 0.0006188308519560574, 0.0006027301983880456, 0.00048254605912505504, 0.0008743018729349619, 0.0009247181512696445, 0.00029639091771147365, 0.0006153372860004878, 0.0006714638449427693, 0.0009090421305262201, 0.0005023122055555337, 0.0008930956197107534, 0.0009229372997149691, 0.0007883179966000158]"
